subj_code,bin,type,total_valid_answers,subj_accuracy,prompt,response,category,category_type,uuid,correct_res,incorrect_res
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
AF0M3066S5UF1,7,context,68,0.926470588235294,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
AOOLS8280CL0Z,7,context,68,0.705882352941177,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
APEPEEDYQTGMC,7,context,68,0.86764705882353,Ali is standing on BLANK. Ali drops the glass. The glass breaks.,1,state_follows,state_follows_context,9e3b1a5a-c230-491b-be5d-5df40df5c3b2,tile,carpet
A11FXG88VL23K5,7,context,68,0.647058823529412,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,0,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A1OOCYEFLAJD98,7,context,68,0.955882352941177,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A1QWQI2ZV6TFOB,7,context,68,0.808823529411765,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A29Z9P7UNLDTU5,7,context,68,0.823529411764706,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A2ENGQJ6CBQSUP,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,0,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A2KDYSLV030FVX,7,context,68,0.75,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A2PAMXM5XJGGPO,7,context,68,0.808823529411765,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A2XFO0X6RCS98M,7,context,68,0.823529411764706,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A341XKSRZ58FJK,7,context,68,0.764705882352941,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A3760PCQD2MPIO,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A37E36IPU0BJX5,7,context,68,0.691176470588235,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,0,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A37GOI3N77WX21,7,context,66,0.757575757575758,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A39C1BN9ZSQ0R2,7,context,68,0.852941176470588,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A3E8SXH0BAYG85,7,context,48,0.875,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,0,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
AF0M3066S5UF1,7,context,68,0.926470588235294,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
AOOLS8280CL0Z,7,context,68,0.705882352941177,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
APEPEEDYQTGMC,7,context,68,0.86764705882353,Chicago is BLANK Ali. Ali turns around. Chicago is behind Ali.,1,egocentric_distant,egocentric_distant_context,2ff1a24b-f8e4-4cb5-955f-f8d3205596cb,in front of,behind
A11FXG88VL23K5,7,context,68,0.647058823529412,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A1OOCYEFLAJD98,7,context,68,0.955882352941177,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A1QWQI2ZV6TFOB,7,context,68,0.808823529411765,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A29Z9P7UNLDTU5,7,context,68,0.823529411764706,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A2ENGQJ6CBQSUP,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A2KDYSLV030FVX,7,context,68,0.75,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A2PAMXM5XJGGPO,7,context,68,0.808823529411765,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A2XFO0X6RCS98M,7,context,68,0.823529411764706,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A341XKSRZ58FJK,7,context,68,0.764705882352941,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A3760PCQD2MPIO,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A37E36IPU0BJX5,7,context,68,0.691176470588235,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A37GOI3N77WX21,7,context,66,0.757575757575758,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A39C1BN9ZSQ0R2,7,context,68,0.852941176470588,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A3E8SXH0BAYG85,7,context,48,0.875,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
AF0M3066S5UF1,7,context,68,0.926470588235294,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
AOOLS8280CL0Z,7,context,68,0.705882352941177,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,0,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
APEPEEDYQTGMC,7,context,68,0.86764705882353,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,1,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind
A11FXG88VL23K5,7,context,68,0.647058823529412,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,0,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A1OOCYEFLAJD98,7,context,68,0.955882352941177,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A1QWQI2ZV6TFOB,7,context,68,0.808823529411765,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A29Z9P7UNLDTU5,7,context,68,0.823529411764706,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A2ENGQJ6CBQSUP,7,context,68,0.720588235294118,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A2KDYSLV030FVX,7,context,68,0.75,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A2PAMXM5XJGGPO,7,context,68,0.808823529411765,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A2XFO0X6RCS98M,7,context,68,0.823529411764706,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A341XKSRZ58FJK,7,context,68,0.764705882352941,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A3760PCQD2MPIO,7,context,68,0.720588235294118,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A37E36IPU0BJX5,7,context,68,0.691176470588235,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A37GOI3N77WX21,7,context,66,0.757575757575758,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A39C1BN9ZSQ0R2,7,context,68,0.852941176470588,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A3E8SXH0BAYG85,7,context,48,0.875,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
AF0M3066S5UF1,7,context,68,0.926470588235294,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
AOOLS8280CL0Z,7,context,68,0.705882352941177,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,0,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
APEPEEDYQTGMC,7,context,68,0.86764705882353,Chicago is to Ali's BLANK. Ali turns right. Ali is facing away from Chicago.,1,egocentric_distant,egocentric_distant_context,5e9dd12e-8bb9-47fb-b660-e16adaeb2857,left,right
A11FXG88VL23K5,7,context,68,0.647058823529412,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A1OOCYEFLAJD98,7,context,68,0.955882352941177,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A1QWQI2ZV6TFOB,7,context,68,0.808823529411765,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A29Z9P7UNLDTU5,7,context,68,0.823529411764706,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A2ENGQJ6CBQSUP,7,context,68,0.720588235294118,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A2KDYSLV030FVX,7,context,68,0.75,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A2PAMXM5XJGGPO,7,context,68,0.808823529411765,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A2XFO0X6RCS98M,7,context,68,0.823529411764706,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A341XKSRZ58FJK,7,context,68,0.764705882352941,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A3760PCQD2MPIO,7,context,68,0.720588235294118,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A37E36IPU0BJX5,7,context,68,0.691176470588235,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A37GOI3N77WX21,7,context,66,0.757575757575758,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A39C1BN9ZSQ0R2,7,context,68,0.852941176470588,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A3E8SXH0BAYG85,7,context,48,0.875,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,0,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
AF0M3066S5UF1,7,context,68,0.926470588235294,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
AOOLS8280CL0Z,7,context,68,0.705882352941177,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,1,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
APEPEEDYQTGMC,7,context,68,0.86764705882353,Mark and Ali are both directly East of Budapest. Mark walks BLANK. Ali is South of Mark.,0,two_refs_geocentric,two_refs_geocentric_context,1aec3e61-12e1-4aa2-93e2-bf7f052ea91c,North,South
A11FXG88VL23K5,7,context,68,0.647058823529412,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,0,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A1OOCYEFLAJD98,7,context,68,0.955882352941177,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A1QWQI2ZV6TFOB,7,context,68,0.808823529411765,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A29Z9P7UNLDTU5,7,context,68,0.823529411764706,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A2ENGQJ6CBQSUP,7,context,68,0.720588235294118,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,0,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A2KDYSLV030FVX,7,context,68,0.75,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A2PAMXM5XJGGPO,7,context,68,0.808823529411765,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A2XFO0X6RCS98M,7,context,68,0.823529411764706,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A341XKSRZ58FJK,7,context,68,0.764705882352941,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A3760PCQD2MPIO,7,context,68,0.720588235294118,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,0,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A37E36IPU0BJX5,7,context,68,0.691176470588235,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A37GOI3N77WX21,7,context,66,0.757575757575758,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,0,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A39C1BN9ZSQ0R2,7,context,68,0.852941176470588,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A3E8SXH0BAYG85,7,context,48,0.875,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A3H3BTRV6I3LYU,7,context,68,0.544117647058823,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A9IPBD6C63ASJ,7,context,68,0.720588235294118,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
AF0M3066S5UF1,7,context,68,0.926470588235294,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
ALLAOJV83NU5Q,7,context,68,0.970588235294118,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
AOOLS8280CL0Z,7,context,68,0.705882352941177,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
APEPEEDYQTGMC,7,context,68,0.86764705882353,Mark is BLANK Ali. Ali turns around. Ali is facing away from Mark.,1,two_refs_egocentric,two_refs_egocentric_context,996ddd95-7162-4ee7-8690-98c78b9d6561,in front of,behind
A11FXG88VL23K5,7,context,68,0.647058823529412,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,1,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East
A1DRNG1LGX8OA0,7,context,68,0.779411764705882,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,1,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East
A1I0DV4B4MFQCL,7,context,68,0.794117647058823,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,1,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East
